"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
866,"中古マンション等","","13227","東京都","羽村市","小作台","小作","8",9000000,"","３ＬＤＫ","55",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第３四半期","改装済",""
867,"宅地(土地)","住宅地","13227","東京都","羽村市","小作台","小作","3",41000000,"790000","","170",240000,"ほぼ正方形","13.0","","","","","住宅","南東","市道",10.0,"第２種中高層住居専用地域",60,200,"2015年第２四半期","",""
868,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","小作台","小作","6",37000000,"","","120",,"長方形","8.5","100","平成27年","木造","住宅","住宅","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
869,"中古マンション等","","13227","東京都","羽村市","小作台","小作","2",19000000,"","３ＬＤＫ","65",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第２四半期","未改装","調停・競売等"
870,"宅地(土地)","住宅地","13227","東京都","羽村市","小作台","小作","4",73000000,"750000","","320",230000,"ほぼ長方形","17.0","","","","","住宅","南東","市道",6.0,"第２種中高層住居専用地域",60,200,"2015年第１四半期","",""
871,"中古マンション等","","13227","東京都","羽村市","小作台","小作","2",19000000,"","３ＬＤＫ","65",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2015年第１四半期","未改装",""
872,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","川崎","羽村","13",24000000,"","","120",,"袋地等","2.5","90","平成18年","木造","住宅","住宅","西","私道",3.0,"第１種低層住居専用地域",40,80,"2015年第４四半期","",""
873,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","川崎","羽村","13",18000000,"","","210",,"袋地等","","90","平成18年","木造","住宅","住宅","北西","私道",5.0,"第１種低層住居専用地域",40,80,"2015年第３四半期","","調停・競売等、私道を含む取引"
874,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","川崎","羽村","8",36000000,"","","130",,"ほぼ長方形","14.0","100","平成27年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2015年第３四半期","",""
875,"中古マンション等","","13227","東京都","羽村市","川崎","羽村","11",5600000,"","３ＬＤＫ","55",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第３四半期","未改装",""
876,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","川崎","羽村","13",31000000,"","","125",,"ほぼ整形","6.0","95","平成27年","木造","住宅","","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2015年第２四半期","",""
877,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","川崎","羽村","13",31000000,"","","120",,"台形","11.0","95","平成27年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2015年第１四半期","",""
878,"宅地(土地)","住宅地","13227","東京都","羽村市","五ノ神","羽村","9",31000000,"840000","","120",250000,"ほぼ長方形","12.0","","","","","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
879,"宅地(土地)","住宅地","13227","東京都","羽村市","五ノ神","羽村","8",32000000,"880000","","120",270000,"ほぼ台形","11.0","","","","","住宅","南東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
880,"宅地(土地)","住宅地","13227","東京都","羽村市","五ノ神","羽村","8",27000000,"730000","","120",220000,"ほぼ長方形","8.0","","","","","住宅","北東","市道",5.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
881,"宅地(土地)","住宅地","13227","東京都","羽村市","五ノ神","羽村","9",29000000,"790000","","120",240000,"長方形","8.5","","","","","住宅","南東","市道",5.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
882,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","五ノ神","羽村","9",45000000,"","","115",,"ほぼ長方形","13.8","","平成28年","","","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
883,"宅地(土地)","住宅地","13227","東京都","羽村市","栄町","小作","18",33000000,"710000","","155",210000,"ほぼ台形","11.0","","","","","","南東","市道",10.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
884,"宅地(土地と建物)","工業地","13227","東京都","羽村市","栄町","小作","21",100000000,"","","990",,"長方形","18.6","730","昭和56年","鉄骨造","工場、事務所","その他","北東","都道",25.0,"工業地域",60,200,"2015年第４四半期","",""
885,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","栄町","小作","12",14000000,"","","65",,"ほぼ長方形","5.2","60","昭和53年","木造","住宅","その他","南東","私道",4.3,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
886,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","栄町","小作","13",33000000,"","","140",,"袋地等","","105","平成23年","木造","住宅","住宅","南東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
887,"中古マンション等","","13227","東京都","羽村市","栄町","小作","16",4200000,"","２ＤＫ","35",,"","","","","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第２四半期","改装済",""
888,"中古マンション等","","13227","東京都","羽村市","栄町","小作","6",13000000,"","２ＬＤＫ","50",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第２四半期","改装済",""
889,"宅地(土地)","住宅地","13227","東京都","羽村市","栄町","小作","7",32000000,"740000","","140",230000,"ほぼ長方形","14.0","","","","","住宅","南西","市道",16.0,"近隣商業地域",80,300,"2015年第１四半期","",""
890,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","栄町","小作","16",28000000,"","","110",,"長方形","9.2","95","平成26年","木造","住宅","住宅","北東","私道",5.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
891,"宅地(土地)","住宅地","13227","東京都","羽村市","栄町","小作","8",59000000,"350000","","560",110000,"ほぼ長方形","15.0","","","","","住宅","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
892,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","栄町","小作","11",40000000,"","","120",,"長方形","","95","","","","住宅","南東","私道",5.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
893,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","栄町","小作","11",25000000,"","","145",,"ほぼ長方形","9.0","","","","","住宅","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
894,"中古マンション等","","13227","東京都","羽村市","栄町","小作","11",3500000,"","","30",,"","","","昭和64年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第１四半期","未改装",""
895,"中古マンション等","","13227","東京都","羽村市","栄町","小作","16",16000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第１四半期","未改装",""
896,"宅地(土地)","住宅地","13227","東京都","羽村市","神明台","小作","6",31000000,"640000","","160",190000,"長方形","11.0","","","","","住宅","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
897,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","神明台","羽村","19",32000000,"","","140",,"袋地等","3.0","105","平成27年","木造","住宅","住宅","北東","市道",10.5,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
898,"宅地(土地と建物)","工業地","13227","東京都","羽村市","神明台","羽村","25",170000000,"","","2000㎡以上",,"ほぼ長方形","33.0","1400","","鉄骨造","事務所、倉庫","","西","市道",8.0,"工業専用地域",60,200,"2015年第４四半期","","関係者間取引"
