"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
2618,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","東村山","15",27000000,"","","100",,"ほぼ長方形","8.0","80","平成26年","木造","住宅","住宅","北西","市道",3.6,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2619,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","東村山","16",29000000,"","","100",,"ほぼ長方形","8.5","80","平成26年","木造","住宅","住宅","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2620,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","11",30000000,"","","115",,"不整形","23.0","90","平成23年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2621,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","15",26000000,"","","110",,"袋地等","3.3","85","平成26年","木造","住宅","住宅","南東","私道",5.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2622,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","13",25000000,"","","105",,"袋地等","3.4","85","平成26年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2623,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","11",13000000,"","","100",,"長方形","10.8","85","昭和48年","木造","住宅","住宅","南東","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2624,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","17",90000000,"","","740",,"不整形","14.2","130","昭和56年","鉄骨造","共同住宅、事務所、作業場","工場","北西","市道",6.0,"準工業地域",60,200,"2014年第２四半期","","私道を含む取引"
2625,"宅地(土地)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","11",42000000,"630000","","220",190000,"不整形","5.0","","","","","住宅","南","私道",,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2626,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","廻田町","武蔵大和","7",7500000,"","","165",,"ほぼ長方形","10.0","105","平成3年","木造","共同住宅","その他","西","道路",3.3,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2627,"宅地(土地)","商業地","13213","東京都","東村山市","廻田町","武蔵大和","11",43000000,"580000","","250",180000,"ほぼ長方形","11.3","","","","","事務所","北西","市道",7.3,"近隣商業地域",80,200,"2014年第１四半期","",""
2628,"宅地(土地)","住宅地","13213","東京都","東村山市","青葉町","秋津","15",50000000,"500000","","330",150000,"ほぼ台形","11.0","","","","","","東","市道",3.6,"第１種中高層住居専用地域",60,150,"2015年第４四半期","",""
