"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1252,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","17",23000000,"","","110",,"長方形","8.2","95","昭和38年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第１四半期","","私道を含む取引"
1253,"宅地(土地)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","21",10000000,"600000","","55",180000,"長方形","5.1","","","","","住宅","北","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第１四半期","",""
1254,"宅地(土地)","住宅地","13219","東京都","狛江市","駒井町","狛江","24",46000000,"800000","","190",240000,"不整形","27.0","","","","","","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
1255,"宅地(土地)","住宅地","13219","東京都","狛江市","駒井町","狛江","19",29000000,"440000","","220",130000,"ほぼ整形","10.0","","","","","住宅","東","私道",3.3,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
1256,"宅地(土地)","住宅地","13219","東京都","狛江市","西野川","柴崎","14",98000000,"630000","","510",190000,"不整形","14.0","","","","","","西","市道",4.0,"第１種低層住居専用地域",40,80,"2011年第４四半期","",""
1257,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","柴崎","18",11000000,"","","40",,"ほぼ長方形","5.0","70","平成9年","木造","住宅","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
1258,"宅地(土地)","住宅地","13219","東京都","狛江市","西野川","柴崎","19",42000000,"1300000","","105",400000,"ほぼ長方形","11.0","","","","","","南","市道",5.0,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
1259,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","柴崎","18",33000000,"","","165",,"ほぼ長方形","13.5","230","昭和63年","木造","住宅","","南","市道",3.5,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
1260,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","柴崎","19",46000000,"","","100",,"袋地等","2.2","80","平成23年","木造","住宅","","南","私道",4.5,"第１種低層住居専用地域",40,80,"2011年第３四半期","","隣地の購入"
1261,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","柴崎","20",43000000,"","","110",,"ほぼ長方形","","90","","木造","住宅","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
